data,hora_inicio,hora_fim,servico_amostra,sentido_amostra,id_veiculo_amostra,flag_reprocessamento,protocolo,datetime_partida_amostra,datetime_chegada_amostra,status,data_apurado,id_veiculo_apurado,servico_apurado,sentido_apurado,datetime_partida_apurado,datetime_chegada_apurado
2022-10-13,04:59:00,05:56:00,565,,30264,1,SMTR202211002803,2022-10-13 04:59:00,2022-10-13 05:56:00,,,,,,,
2022-10-13,13:49:00,15:28:00,555,,47458,1,SMTR202211002802,2022-10-13 13:49:00,2022-10-13 15:28:00,,,,,,,
2022-10-13,06:15:00,07:32:00,460,,41200,1,SMTR202211002801,2022-10-13 06:15:00,2022-10-13 07:32:00,,,,,,,
2022-10-13,17:46:00,19:09:00,555,,47458,1,SMTR202211002800,2022-10-13 17:46:00,2022-10-13 19:09:00,,,,,,,
2022-10-13,16:13:00,17:42:00,460,,41200,1,SMTR202211002799,2022-10-13 16:13:00,2022-10-13 17:42:00,,,,,,,
2022-10-13,14:32:00,15:55:00,460,,41200,1,SMTR202211002798,2022-10-13 14:32:00,2022-10-13 15:55:00,,,,,,,
2022-10-13,13:08:00,14:13:00,460,,41200,1,SMTR202211002797,2022-10-13 13:08:00,2022-10-13 14:13:00,,,,,,,
2022-10-13,11:20:00,12:43:00,565,,30033,1,SMTR202211002795,2022-10-13 11:20:00,2022-10-13 12:43:00,,,,,,,
2022-10-13,17:23:00,19:09:00,565,,30197,1,SMTR202211002794,2022-10-13 17:23:00,2022-10-13 19:09:00,,,,,,,
2022-10-13,15:52:00,17:19:00,565,,30183,1,SMTR202211002793,2022-10-13 15:52:00,2022-10-13 17:19:00,,,,,,,
2022-10-13,14:07:00,15:39:00,565,,30147,1,SMTR202211002791,2022-10-13 14:07:00,2022-10-13 15:39:00,,,,,,,
2022-10-13,12:41:00,13:49:00,565,,30298,1,SMTR202211002789,2022-10-13 12:41:00,2022-10-13 13:49:00,,,,,,,
2022-10-13,10:42:00,12:10:00,565,,30186,1,SMTR202211002788,2022-10-13 10:42:00,2022-10-13 12:10:00,,,,,,,
2022-10-13,09:09:00,10:17:00,555,,30094,1,SMTR202211002774,2022-10-13 09:09:00,2022-10-13 10:17:00,,,,,,,
2022-10-13,05:46:00,06:44:00,558,,47839,1,SMTR202211002746,2022-10-13 05:46:00,2022-10-13 06:44:00,,,,,,,
2022-10-13,04:41:00,05:38:00,558,,47839,1,SMTR202211002744,2022-10-13 04:41:00,2022-10-13 05:38:00,,,,,,,
2022-10-13,15:49:00,17:30:00,558,,30020,1,SMTR202211002739,2022-10-13 15:49:00,2022-10-13 17:30:00,,,,,,,
2022-10-13,16:47:00,18:53:00,558,,47770,1,SMTR202211002738,2022-10-13 16:47:00,2022-10-13 18:53:00,,,,,,,
2022-10-13,15:29:00,17:11:00,553,,41396,1,SMTR202211002734,2022-10-13 15:29:00,2022-10-13 17:11:00,,,,,,,
2022-10-13,16:00:00,17:50:00,553,,41247,1,SMTR202211002730,2022-10-13 16:00:00,2022-10-13 17:50:00,,,,,,,
2022-10-13,17:21:00,19:19:00,472,,41457,1,SMTR202211002726,2022-10-13 17:21:00,2022-10-13 19:19:00,,,,,,,
2022-10-13,14:24:00,15:31:00,463,,41043,1,SMTR202211002724,2022-10-13 14:24:00,2022-10-13 15:31:00,,,,,,,
2022-10-13,17:04:00,19:01:00,557,,30318,1,SMTR202211002709,2022-10-13 17:04:00,2022-10-13 19:01:00,,,,,,,
2022-10-13,15:10:00,16:37:00,557,,30307,1,SMTR202211002708,2022-10-13 15:10:00,2022-10-13 16:37:00,,,,,,,
2022-10-13,15:20:00,16:46:00,557,,30241,1,SMTR202211002703,2022-10-13 15:20:00,2022-10-13 16:46:00,,,,,,,
2022-10-13,16:11:00,17:48:00,557,,30239,1,SMTR202211002701,2022-10-13 16:11:00,2022-10-13 17:48:00,,,,,,,
2022-10-13,15:40:00,17:11:00,557,,30237,1,SMTR202211002698,2022-10-13 15:40:00,2022-10-13 17:11:00,,,,,,,
2022-10-13,14:39:00,15:58:00,557,,30232,1,SMTR202211002693,2022-10-13 14:39:00,2022-10-13 15:58:00,,,,,,,
2022-10-13,16:21:00,18:03:00,557,,30071,1,SMTR202211002688,2022-10-13 16:21:00,2022-10-13 18:03:00,,,,,,,
2022-10-13,09:02:00,10:14:00,463,,41043,1,SMTR202211002626,2022-10-13 09:02:00,2022-10-13 10:14:00,,,,,,,
2022-10-13,22:30:00,23:41:00,SP309,,41189,1,SMTR202211002625,2022-10-13 22:30:00,2022-10-13 23:41:00,,,,,,,
2022-10-13,08:58:00,10:11:00,711,,29017,1,SMTR202211002608,2022-10-13 08:58:00,2022-10-13 10:11:00,,,,,,,
2022-10-13,10:13:00,11:44:00,711,,29017,1,SMTR202211002607,2022-10-13 10:13:00,2022-10-13 11:44:00,,,,,,,
2022-10-13,23:18:00,00:20:00,476,,29047,1,SMTR202211002606,2022-10-13 23:18:00,2022-10-13 00:20:00,,,,,,,
2022-10-13,23:31:00,00:39:00,476,,29047,1,SMTR202211002605,2022-10-13 23:31:00,2022-10-13 00:39:00,,,,,,,
2022-10-13,23:51:00,00:55:00,474,,29053,1,SMTR202211002604,2022-10-13 23:51:00,2022-10-13 00:55:00,,,,,,,
2022-10-13,22:40:00,23:45:00,474,,29053,1,SMTR202211002603,2022-10-13 22:40:00,2022-10-13 23:45:00,,,,,,,
2022-10-13,00:17:00,01:23:00,473,,29061,1,SMTR202211002602,2022-10-13 00:17:00,2022-10-13 01:23:00,,,,,,,
2022-10-13,08:32:00,09:51:00,473,,29123,1,SMTR202211002601,2022-10-13 08:32:00,2022-10-13 09:51:00,,,,,,,
2022-10-13,22:43:00,23:34:00,473,,29123,1,SMTR202211002600,2022-10-13 22:43:00,2022-10-13 23:34:00,,,,,,,
2022-10-13,21:27:00,22:24:00,461,,29147,1,SMTR202211002599,2022-10-13 21:27:00,2022-10-13 22:24:00,,,,,,,
2022-10-13,20:10:00,21:20:00,210,,29147,1,SMTR202211002598,2022-10-13 20:10:00,2022-10-13 21:20:00,,,,,,,
2022-10-13,18:18:00,19:44:00,210,,29007,1,SMTR202211002597,2022-10-13 18:18:00,2022-10-13 19:44:00,,,,,,,
2022-10-13,16:44:00,18:09:00,210,,29089,1,SMTR202211002596,2022-10-13 16:44:00,2022-10-13 18:09:00,,,,,,,
2022-10-13,09:03:00,10:14:00,210,,29005,1,SMTR202211002594,2022-10-13 09:03:00,2022-10-13 10:14:00,,,,,,,
2022-10-13,22:32:00,23:45:00,210,,29038,1,SMTR202211002591,2022-10-13 22:32:00,2022-10-13 23:45:00,,,,,,,
2022-10-13,09:16:00,10:31:00,210,,29038,1,SMTR202211002590,2022-10-13 09:16:00,2022-10-13 10:31:00,,,,,,,
2022-10-13,12:14:00,13:30:00,210,,29038,1,SMTR202211002589,2022-10-13 12:14:00,2022-10-13 13:30:00,,,,,,,
2022-10-13,01:17:00,02:12:00,210,,29038,1,SMTR202211002584,2022-10-13 01:17:00,2022-10-13 02:12:00,,,,,,,
2022-10-13,00:15:00,01:10:00,209,,29103,1,SMTR202211002580,2022-10-13 00:15:00,2022-10-13 01:10:00,,,,,,,
2022-10-13,22:55:00,00:01:00,209,,29103,1,SMTR202211002576,2022-10-13 22:55:00,2022-10-13 00:01:00,,,,,,,
2022-10-13,00:46:00,01:44:00,209,,29012,1,SMTR202211002571,2022-10-13 00:46:00,2022-10-13 01:44:00,,,,,,,
2022-10-13,09:49:00,11:03:00,583,,29139,1,SMTR202211002569,2022-10-13 09:49:00,2022-10-13 11:03:00,,,,,,,
2022-10-13,23:33:00,00:38:00,583,,29094,1,SMTR202211002568,2022-10-13 23:33:00,2022-10-13 00:38:00,,,,,,,
2022-10-13,07:57:00,09:38:00,583,,29094,1,SMTR202211002567,2022-10-13 07:57:00,2022-10-13 09:38:00,,,,,,,
2022-10-13,21:00:00,22:25:00,SN309,,41209,1,SMTR202211002566,2022-10-13 21:00:00,2022-10-13 22:25:00,,,,,,,
2022-10-13,00:15:00,01:10:00,583,,29094,1,SMTR202211002565,2022-10-13 00:15:00,2022-10-13 01:10:00,,,,,,,
2022-10-13,12:26:00,12:36:00,473,,29162,1,SMTR202211002564,2022-10-13 12:26:00,2022-10-13 12:36:00,,,,,,,
2022-10-13,11:58:00,11:22:00,SN309,,41189,1,SMTR202211002561,2022-10-13 11:58:00,2022-10-13 11:22:00,,,,,,,
2022-10-13,07:24:00,08:15:00,461,,29082,1,SMTR202211002560,2022-10-13 07:24:00,2022-10-13 08:15:00,,,,,,,
2022-10-13,22:06:00,23:03:00,461,,29085,1,SMTR202211002558,2022-10-13 22:06:00,2022-10-13 23:03:00,,,,,,,
2022-10-13,22:06:00,23:03:00,SN309,,41161,1,SMTR202211002557,2022-10-13 22:06:00,2022-10-13 23:03:00,,,,,,,
2022-10-13,20:40:00,21:31:00,SN309,,41104,1,SMTR202211002555,2022-10-13 20:40:00,2022-10-13 21:31:00,,,,,,,
2022-10-13,19:37:00,20:39:00,461,,29192,1,SMTR202211002553,2022-10-13 19:37:00,2022-10-13 20:39:00,,,,,,,
2022-10-13,18:21:00,19:32:00,350,,29070,1,SMTR202211002552,2022-10-13 18:21:00,2022-10-13 19:32:00,,,,,,,
2022-10-13,17:15:00,18:15:00,210,,29095,1,SMTR202211002551,2022-10-13 17:15:00,2022-10-13 18:15:00,,,,,,,
2022-10-13,16:10:00,16:59:00,210,,29007,1,SMTR202211002550,2022-10-13 16:10:00,2022-10-13 16:59:00,,,,,,,
2022-10-13,07:08:00,08:37:00,SN309,,41011,1,SMTR202211002549,2022-10-13 07:08:00,2022-10-13 08:37:00,,,,,,,
2022-10-13,06:34:00,07:33:00,210,,29147,1,SMTR202211002548,2022-10-13 06:34:00,2022-10-13 07:33:00,,,,,,,
2022-10-13,08:16:00,10:08:00,553,,41396,1,SMTR202211002547,2022-10-13 08:16:00,2022-10-13 10:08:00,,,,,,,
2022-10-13,19:44:00,20:49:00,553,,41356,1,SMTR202211002545,2022-10-13 19:44:00,2022-10-13 20:49:00,,,,,,,
2022-10-13,15:18:00,16:29:00,209,,29103,1,SMTR202211002543,2022-10-13 15:18:00,2022-10-13 16:29:00,,,,,,,
2022-10-13,05:30:00,06:04:00,209,,29103,1,SMTR202211002542,2022-10-13 05:30:00,2022-10-13 06:04:00,,,,,,,
2022-10-13,17:28:00,18:35:00,209,,29103,1,SMTR202211002541,2022-10-13 17:28:00,2022-10-13 18:35:00,,,,,,,
2022-10-13,17:16:00,17:33:00,463,,41436,1,SMTR202211002537,2022-10-13 17:16:00,2022-10-13 17:33:00,,,,,,,
2022-10-13,15:50:00,16:12:00,309,,41452,1,SMTR202211002534,2022-10-13 15:50:00,2022-10-13 16:12:00,,,,,,,
2022-10-13,15:05:00,15:20:00,209,,29136,1,SMTR202211002533,2022-10-13 15:05:00,2022-10-13 15:20:00,,,,,,,
2022-10-13,14:44:00,15:02:00,474,,29129,1,SMTR202211002532,2022-10-13 14:44:00,2022-10-13 15:02:00,,,,,,,
2022-10-13,14:23:00,14:39:00,309,,41448,1,SMTR202211002531,2022-10-13 14:23:00,2022-10-13 14:39:00,,,,,,,
2022-10-13,13:44:00,14:00:00,474,,29174,1,SMTR202211002530,2022-10-13 13:44:00,2022-10-13 14:00:00,,,,,,,
2022-10-13,13:02:00,13:16:00,474,,29170,1,SMTR202211002527,2022-10-13 13:02:00,2022-10-13 13:16:00,,,,,,,
2022-10-13,12:41:00,12:58:00,309,,41183,1,SMTR202211002526,2022-10-13 12:41:00,2022-10-13 12:58:00,,,,,,,
2022-10-13,12:22:00,12:36:00,474,,29080,1,SMTR202211002525,2022-10-13 12:22:00,2022-10-13 12:36:00,,,,,,,
2022-10-13,12:03:00,12:18:00,399,,323739,1,SMTR202211002524,2022-10-13 12:03:00,2022-10-13 12:18:00,,,,,,,
2022-10-13,11:42:00,11:58:00,110,,41274,1,SMTR202211002523,2022-10-13 11:42:00,2022-10-13 11:58:00,,,,,,,
2022-10-13,11:16:00,11:30:00,399,,32723,1,SMTR202211002522,2022-10-13 11:16:00,2022-10-13 11:30:00,,,,,,,
2022-10-13,10:53:00,11:10:00,110,,41274,1,SMTR202211002521,2022-10-13 10:53:00,2022-10-13 11:10:00,,,,,,,
2022-10-13,13:54:00,14:44:00,399,,32723,1,SMTR202211002520,2022-10-13 13:54:00,2022-10-13 14:44:00,,,,,,,
2022-10-13,20:00:00,21:35:00,110,,41002,1,SMTR202211002519,2022-10-13 20:00:00,2022-10-13 21:35:00,,,,,,,
2022-10-13,11:36:00,12:42:00,399,,32708,1,SMTR202211002516,2022-10-13 11:36:00,2022-10-13 12:42:00,,,,,,,
2022-10-13,10:17:00,11:15:00,110,,41002,1,SMTR202211002515,2022-10-13 10:17:00,2022-10-13 11:15:00,,,,,,,
2022-10-13,22:38:00,23:48:00,SP553,,41398,1,SMTR202211002514,2022-10-13 22:38:00,2022-10-13 23:48:00,,,,,,,
2022-10-13,18:49:00,21:02:00,SP553,,41383,1,SMTR202211002513,2022-10-13 18:49:00,2022-10-13 21:02:00,,,,,,,
2022-10-13,06:39:00,08:27:00,SP553,,41356,1,SMTR202211002512,2022-10-13 06:39:00,2022-10-13 08:27:00,,,,,,,
2022-10-13,07:12:00,08:54:00,SP553,,41341,1,SMTR202211002511,2022-10-13 07:12:00,2022-10-13 08:54:00,,,,,,,
2022-10-13,07:17:00,08:36:00,SP553,,41322,1,SMTR202211002510,2022-10-13 07:17:00,2022-10-13 08:36:00,,,,,,,
2022-10-13,07:33:00,08:41:00,SP553,,41054,1,SMTR202211002509,2022-10-13 07:33:00,2022-10-13 08:41:00,,,,,,,
2022-10-13,07:09:00,08:31:00,SP553,,41010,1,SMTR202211002506,2022-10-13 07:09:00,2022-10-13 08:31:00,,,,,,,
2022-10-13,07:45:00,08:52:00,SN309,,41454,1,SMTR202211002505,2022-10-13 07:45:00,2022-10-13 08:52:00,,,,,,,
2022-10-13,06:49:00,08:34:00,399,,32744,1,SMTR202211002501,2022-10-13 06:49:00,2022-10-13 08:34:00,,,,,,,
2022-10-13,05:45:00,06:24:00,399,,32747,1,SMTR202211002500,2022-10-13 05:45:00,2022-10-13 06:24:00,,,,,,,
2022-10-13,17:10:00,18:40:00,399,,32586,1,SMTR202211002499,2022-10-13 17:10:00,2022-10-13 18:40:00,,,,,,,
2022-10-13,08:00:00,09:32:00,SN309,,41189,1,SMTR202211002497,2022-10-13 08:00:00,2022-10-13 09:32:00,,,,,,,
2022-10-13,23:21:00,00:45:00,SP553,,41398,1,SMTR202211002496,2022-10-13 23:21:00,2022-10-13 00:45:00,,,,,,,
2022-10-13,07:49:00,08:47:00,SN309,,41198,1,SMTR202211002484,2022-10-13 07:49:00,2022-10-13 08:47:00,,,,,,,
2022-10-13,02:42:00,03:41:00,SN309,,41198,1,SMTR202211002481,2022-10-13 02:42:00,2022-10-13 03:41:00,,,,,,,
2022-10-13,08:46:00,09:56:00,SN309,,41160,1,SMTR202211002478,2022-10-13 08:46:00,2022-10-13 09:56:00,,,,,,,
2022-10-13,16:11:00,18:05:00,SN309,,41160,1,SMTR202211002475,2022-10-13 16:11:00,2022-10-13 18:05:00,,,,,,,
2022-10-13,09:31:00,10:35:00,321,,28538,1,SMTR202211002451,2022-10-13 09:31:00,2022-10-13 10:35:00,,,,,,,
2022-10-13,02:57:00,03:54:00,553,,41356,1,SMTR202211002418,2022-10-13 02:57:00,2022-10-13 03:54:00,,,,,,,
2022-10-13,18:30:00,20:28:00,553,,41341,1,SMTR202211002416,2022-10-13 18:30:00,2022-10-13 20:28:00,,,,,,,
2022-10-13,23:37:00,00:48:00,553,,41246,1,SMTR202211002414,2022-10-13 23:37:00,2022-10-13 00:48:00,,,,,,,
2022-10-13,16:25:00,18:18:00,553,,41161,1,SMTR202211002411,2022-10-13 16:25:00,2022-10-13 18:18:00,,,,,,,
2022-10-13,12:02:00,13:12:00,553,,41010,1,SMTR202211002408,2022-10-13 12:02:00,2022-10-13 13:12:00,,,,,,,
2022-10-13,07:01:00,08:49:00,110,,41130,1,SMTR202211002404,2022-10-13 07:01:00,2022-10-13 08:49:00,,,,,,,
2022-10-13,23:34:00,23:50:00,100,,41321,1,SMTR202211002402,2022-10-13 23:34:00,2022-10-13 23:50:00,,,,,,,
2022-10-13,23:17:00,23:35:00,321,,28538,1,SMTR202211002398,2022-10-13 23:17:00,2022-10-13 23:35:00,,,,,,,
2022-10-13,22:56:00,00:11:00,321,,28538,1,SMTR202211002396,2022-10-13 22:56:00,2022-10-13 00:11:00,,,,,,,
2022-10-13,22:07:00,22:29:00,100,,41244,1,SMTR202211002395,2022-10-13 22:07:00,2022-10-13 22:29:00,,,,,,,
2022-10-13,05:55:00,07:29:00,321,,28538,1,SMTR202211002390,2022-10-13 05:55:00,2022-10-13 07:29:00,,,,,,,
2022-10-13,04:35:00,05:02:00,554,,47465,1,SMTR202211002351,2022-10-13 04:35:00,2022-10-13 05:02:00,,,,,,,
2022-10-13,07:41:00,13:18:00,554,,47634,1,SMTR202211002350,2022-10-13 07:41:00,2022-10-13 13:18:00,,,,,,,
2022-10-13,15:28:00,16:29:00,553,,30303,1,SMTR202211002333,2022-10-13 15:28:00,2022-10-13 16:29:00,,,,,,,
2022-10-13,16:34:00,17:18:00,552,,47580,1,SMTR202211002324,2022-10-13 16:34:00,2022-10-13 17:18:00,,,,,,,
2022-10-13,14:35:00,15:27:00,552,,47575,1,SMTR202211002323,2022-10-13 14:35:00,2022-10-13 15:27:00,,,,,,,
2022-10-13,13:30:00,14:20:00,552,,47575,1,SMTR202211002321,2022-10-13 13:30:00,2022-10-13 14:20:00,,,,,,,
2022-10-13,12:15:00,13:20:00,552,,47733,1,SMTR202211002318,2022-10-13 12:15:00,2022-10-13 13:20:00,,,,,,,
2022-10-13,16:45:00,18:31:00,390,,47597,1,SMTR202211002302,2022-10-13 16:45:00,2022-10-13 18:31:00,,,,,,,
2022-10-13,11:10:00,11:50:00,390,,47751,1,SMTR202211002300,2022-10-13 11:10:00,2022-10-13 11:50:00,,,,,,,
2022-10-13,16:19:00,18:43:00,390,,30264,1,SMTR202211002293,2022-10-13 16:19:00,2022-10-13 18:43:00,,,,,,,
2022-10-13,06:12:00,07:22:00,368,,47802,1,SMTR202211002289,2022-10-13 06:12:00,2022-10-13 07:22:00,,,,,,,
2022-10-13,22:24:00,23:47:00,368,,47674,1,SMTR202211002288,2022-10-13 22:24:00,2022-10-13 23:47:00,,,,,,,
2022-10-13,18:23:00,19:10:00,368,,47672,1,SMTR202211002285,2022-10-13 18:23:00,2022-10-13 19:10:00,,,,,,,
2022-10-13,16:53:00,18:18:00,368,,47487,1,SMTR202211002284,2022-10-13 16:53:00,2022-10-13 18:18:00,,,,,,,
2022-10-13,09:57:00,10:35:00,368,,47542,1,SMTR202211002281,2022-10-13 09:57:00,2022-10-13 10:35:00,,,,,,,
2022-10-13,09:22:00,09:56:00,368,,47542,1,SMTR202211002279,2022-10-13 09:22:00,2022-10-13 09:56:00,,,,,,,
2022-10-13,11:54:00,13:21:00,368,,30316,1,SMTR202211002276,2022-10-13 11:54:00,2022-10-13 13:21:00,,,,,,,
2022-10-13,12:59:00,15:23:00,348,,47582,1,SMTR202211002247,2022-10-13 12:59:00,2022-10-13 15:23:00,,,,,,,
2022-10-13,07:30:00,09:53:00,SV474,,29019,1,SMTR202211002245,2022-10-13 07:30:00,2022-10-13 09:53:00,,,,,,,
2022-10-13,07:17:00,08:43:00,348,,47615,1,SMTR202211002244,2022-10-13 07:17:00,2022-10-13 08:43:00,,,,,,,
2022-10-13,06:47:00,08:06:00,348,,30316,1,SMTR202211002240,2022-10-13 06:47:00,2022-10-13 08:06:00,,,,,,,
2022-10-13,03:37:00,04:38:00,SV474,,29019,1,SMTR202211002239,2022-10-13 03:37:00,2022-10-13 04:38:00,,,,,,,
2022-10-13,08:14:00,10:03:00,474,,29060,1,SMTR202211002236,2022-10-13 08:14:00,2022-10-13 10:03:00,,,,,,,
2022-10-13,06:16:00,08:07:00,343,,30352,1,SMTR202211002234,2022-10-13 06:16:00,2022-10-13 08:07:00,,,,,,,
2022-10-13,06:01:00,07:56:00,474,,29080,1,SMTR202211002232,2022-10-13 06:01:00,2022-10-13 07:56:00,,,,,,,
2022-10-13,11:54:00,13:21:00,315,,47537,1,SMTR202211002221,2022-10-13 11:54:00,2022-10-13 13:21:00,,,,,,,
2022-10-13,05:32:00,06:47:00,474,,29088,1,SMTR202211002205,2022-10-13 05:32:00,2022-10-13 06:47:00,,,,,,,
2022-10-13,05:09:00,06:18:00,461,,29089,1,SMTR202211002201,2022-10-13 05:09:00,2022-10-13 06:18:00,,,,,,,
2022-10-13,04:09:00,05:02:00,210,,29184,1,SMTR202211002193,2022-10-13 04:09:00,2022-10-13 05:02:00,,,,,,,
2022-10-13,20:36:00,21:35:00,210,,29085,1,SMTR202211002192,2022-10-13 20:36:00,2022-10-13 21:35:00,,,,,,,
2022-10-13,05:22:00,06:21:00,210,,29007,1,SMTR202211002187,2022-10-13 05:22:00,2022-10-13 06:21:00,,,,,,,
2022-10-13,23:33:00,00:21:00,210,,29005,1,SMTR202211002186,2022-10-13 23:33:00,2022-10-13 00:21:00,,,,,,,
2022-10-13,21:11:00,22:00:00,663,,28610,1,SMTR202211002137,2022-10-13 21:11:00,2022-10-13 22:00:00,,,,,,,
2022-10-13,19:28:00,20:30:00,663,,28610,1,SMTR202211002136,2022-10-13 19:28:00,2022-10-13 20:30:00,,,,,,,
2022-10-13,05:35:00,06:49:00,663,,28630,1,SMTR202211002134,2022-10-13 05:35:00,2022-10-13 06:49:00,,,,,,,
2022-10-13,04:48:00,05:45:00,663,,28514,1,SMTR202211002131,2022-10-13 04:48:00,2022-10-13 05:45:00,,,,,,,
2022-10-13,04:22:00,05:13:00,492,,28587,1,SMTR202211002128,2022-10-13 04:22:00,2022-10-13 05:13:00,,,,,,,
2022-10-13,15:28:00,16:41:00,492,,28538,1,SMTR202211002126,2022-10-13 15:28:00,2022-10-13 16:41:00,,,,,,,
2022-10-13,11:00:00,13:04:00,399,,32747,1,SMTR202211002123,2022-10-13 11:00:00,2022-10-13 13:04:00,,,,,,,
2022-10-13,06:12:00,07:30:00,492,,28618,1,SMTR202211002122,2022-10-13 06:12:00,2022-10-13 07:30:00,,,,,,,
2022-10-13,05:11:00,06:16:00,399,,32590,1,SMTR202211002121,2022-10-13 05:11:00,2022-10-13 06:16:00,,,,,,,
2022-10-13,05:01:00,05:59:00,492,,28569,1,SMTR202211002120,2022-10-13 05:01:00,2022-10-13 05:59:00,,,,,,,
2022-10-13,03:08:00,03:55:00,399,,32589,1,SMTR202211002114,2022-10-13 03:08:00,2022-10-13 03:55:00,,,,,,,
2022-10-13,10:50:00,12:29:00,399,,32662,1,SMTR202211002111,2022-10-13 10:50:00,2022-10-13 12:29:00,,,,,,,
2022-10-13,12:12:00,13:46:00,399,,32589,1,SMTR202211002108,2022-10-13 12:12:00,2022-10-13 13:46:00,,,,,,,
2022-10-13,18:09:00,20:00:00,399,,32589,1,SMTR202211002107,2022-10-13 18:09:00,2022-10-13 20:00:00,,,,,,,
2022-10-13,08:44:00,09:18:00,399,,32752,1,SMTR202211002104,2022-10-13 08:44:00,2022-10-13 09:18:00,,,,,,,
2022-10-13,08:02:00,08:26:00,399,,32533,1,SMTR202211002102,2022-10-13 08:02:00,2022-10-13 08:26:00,,,,,,,
2022-10-13,06:12:00,06:39:00,399,,32533,1,SMTR202211002101,2022-10-13 06:12:00,2022-10-13 06:39:00,,,,,,,
2022-10-13,06:04:00,06:34:00,583,,29146,1,SMTR202211002063,2022-10-13 06:04:00,2022-10-13 06:34:00,,,,,,,
2022-10-13,05:44:00,06:11:00,476,,29060,1,SMTR202211002059,2022-10-13 05:44:00,2022-10-13 06:11:00,,,,,,,
2022-10-13,16:32:00,18:45:00,399,,32518,1,SMTR202211002057,2022-10-13 16:32:00,2022-10-13 18:45:00,,,,,,,
2022-10-13,07:30:00,08:55:00,329,,28615,1,SMTR202211002055,2022-10-13 07:30:00,2022-10-13 08:55:00,,,,,,,
2022-10-13,07:09:00,08:34:00,399,,32663,1,SMTR202211002054,2022-10-13 07:09:00,2022-10-13 08:34:00,,,,,,,
2022-10-13,19:04:00,19:48:00,399,,32576,1,SMTR202211002046,2022-10-13 19:04:00,2022-10-13 19:48:00,,,,,,,
2022-10-13,16:02:00,16:52:00,SV474,,29051,1,SMTR202211002045,2022-10-13 16:02:00,2022-10-13 16:52:00,,,,,,,
2022-10-13,17:59:00,18:53:00,SV474,,29051,1,SMTR202211002043,2022-10-13 17:59:00,2022-10-13 18:53:00,,,,,,,
2022-10-13,21:59:00,22:57:00,329,,28615,1,SMTR202211002040,2022-10-13 21:59:00,2022-10-13 22:57:00,,,,,,,
2022-10-13,21:00:00,21:54:00,SV474,,29065,1,SMTR202211002039,2022-10-13 21:00:00,2022-10-13 21:54:00,,,,,,,
2022-10-13,19:44:00,20:55:00,329,,28604,1,SMTR202211002037,2022-10-13 19:44:00,2022-10-13 20:55:00,,,,,,,
2022-10-13,16:21:00,17:47:00,474,,29138,1,SMTR202211002034,2022-10-13 16:21:00,2022-10-13 17:47:00,,,,,,,
2022-10-13,14:51:00,16:17:00,474,,29066,1,SMTR202211002033,2022-10-13 14:51:00,2022-10-13 16:17:00,,,,,,,
2022-10-13,20:03:00,21:02:00,329,,28504,1,SMTR202211002032,2022-10-13 20:03:00,2022-10-13 21:02:00,,,,,,,
2022-10-13,13:35:00,14:59:00,474,,29138,1,SMTR202211002027,2022-10-13 13:35:00,2022-10-13 14:59:00,,,,,,,
2022-10-13,10:05:00,11:32:00,329,,28593,1,SMTR202211002025,2022-10-13 10:05:00,2022-10-13 11:32:00,,,,,,,
2022-10-13,08:48:00,10:00:00,474,,29080,1,SMTR202211002024,2022-10-13 08:48:00,2022-10-13 10:00:00,,,,,,,
2022-10-13,07:14:00,08:41:00,399,,32738,1,SMTR202211002023,2022-10-13 07:14:00,2022-10-13 08:41:00,,,,,,,
2022-10-13,11:37:00,12:54:00,329,,28584,1,SMTR202211002022,2022-10-13 11:37:00,2022-10-13 12:54:00,,,,,,,
2022-10-13,20:06:00,21:20:00,399,,32526,1,SMTR202211002020,2022-10-13 20:06:00,2022-10-13 21:20:00,,,,,,,
2022-10-13,16:52:00,18:23:00,329,,28604,1,SMTR202211002017,2022-10-13 16:52:00,2022-10-13 18:23:00,,,,,,,
2022-10-13,15:27:00,16:47:00,329,,28578,1,SMTR202211002014,2022-10-13 15:27:00,2022-10-13 16:47:00,,,,,,,
2022-10-13,07:59:00,09:12:00,399,,32535,1,SMTR202211002010,2022-10-13 07:59:00,2022-10-13 09:12:00,,,,,,,
2022-10-13,06:32:00,07:55:00,472,,29018,1,SMTR202211002005,2022-10-13 06:32:00,2022-10-13 07:55:00,,,,,,,
2022-10-13,17:14:00,18:37:00,472,,29018,1,SMTR202211001981,2022-10-13 17:14:00,2022-10-13 18:37:00,,,,,,,
2022-10-13,14:11:00,15:30:00,461,,29085,1,SMTR202211001973,2022-10-13 14:11:00,2022-10-13 15:30:00,,,,,,,
2022-10-13,10:55:00,12:28:00,461,,29147,1,SMTR202211001971,2022-10-13 10:55:00,2022-10-13 12:28:00,,,,,,,
2022-10-13,07:56:00,09:28:00,461,,29192,1,SMTR202211001967,2022-10-13 07:56:00,2022-10-13 09:28:00,,,,,,,
2022-10-13,12:35:00,13:54:00,209,,29103,1,SMTR202211001947,2022-10-13 12:35:00,2022-10-13 13:54:00,,,,,,,
2022-10-13,16:11:00,16:33:00,326,,28564,1,SMTR202211001921,2022-10-13 16:11:00,2022-10-13 16:33:00,,,,,,,
2022-10-13,05:34:00,06:32:00,326,,28536,1,SMTR202211001920,2022-10-13 05:34:00,2022-10-13 06:32:00,,,,,,,
